Date,Network_Traffic,Latency (ms),Packet_Loss (%)
2022-06-02,150.13345758197156,99.8784963651258,0.04972127092458476
2022-07-02,147.55627408752997,99.81756232283071,0.04969117144541687
2022-08-02,138.1459518899828,99.856183301459,0.04961613648256404
2022-09-02,128.87920363368394,99.96304162102943,0.0495569233838417
2022-10-02,126.3963118525565,100.0547313057101,0.04955816247580989
2022-11-02,132.09863464941472,100.06247147809145,0.04961894751137709
2022-12-02,141.28874894711683,99.98294221835133,0.049692894555277055
2022-02-13,146.8548647556316,99.87856360695143,0.04972607368505404
2022-02-14,144.6135149790862,99.82737121129703,0.049697887749677136
2022-02-15,136.29914643338287,99.86427933264444,0.04963334698624897
2022-02-16,128.07228598068752,99.95795791166726,0.04958324727733658
2022-02-17,125.81253309889634,100.03697750397642,0.04958565443381338
2022-02-18,130.78748512095106,100.04338512150672,0.049638746088837414
2022-02-19,138.8792765571869,99.9744296670199,0.04970374407259261
2022-02-20,143.81295932646827,99.88265172553837,0.049734304104736
2022-02-21,141.86481776864068,99.83598763797367,0.049710638002309744
2022-02-22,134.52469340102505,99.86700066996201,0.04965388852969521
2022-02-23,127.21577474919313,99.94960966998943,0.049609036285889196
2022-02-24,125.15200402972329,100.02028557403155,0.0496107000963707
2022-02-25,129.49273340357297,100.02653717910505,0.049657770126670615
2022-02-26,136.62667190624018,99.96545775122128,0.049715553368921875
2022-02-27,141.00596185910248,99.8840813672085,0.04974268982930637
2022-02-28,139.31249866335725,99.84270758382718,0.049721955596927304
2022-01-03,132.83144609205385,99.86989633890488,0.04967205383500234
2022-02-03,126.34119442934791,99.94261608634727,0.04963249980863468
2022-03-03,124.46178674166306,100.00509028135774,0.049633772490048744
2022-04-03,128.24777310347906,100.0110589937209,0.04967516938219326
2022-05-03,134.53336582492346,99.95755632627416,0.04972638735418252
2022-06-03,138.41767621161858,99.88563081005783,0.049750887121453494
2022-07-03,136.94526135644819,99.84855418994603,0.049733100271585444
2022-08-03,131.2217770262045,99.87203275824366,0.049689243245455844
2022-09-03,125.4561235899182,99.93612785271546,0.049654238658626594
2022-10-03,123.74329992334005,99.99156634938313,0.04965524219329998
2022-11-03,127.04316087754326,99.99718965426096,0.049691837206459755
2022-12-03,132.58032909516234,99.95009309941449,0.04973731251067023
2022-03-13,136.02441160220263,99.88642678261022,0.0497593215797786
2022-03-14,134.7431191896744,99.8533149052186,0.0497439727504923
2022-03-15,129.68772131504872,99.8736669115179,0.049705437500933335
2022-03-16,124.56562213389654,99.93011103803508,0.0496745032112307
2022-03-17,123.00573346799344,99.9792299081568,0.04967526027078373
2022-03-18,125.88045708837242,99.98452966549988,0.04970754353312876
2022-03-19,130.7570901056693,99.94315321312847,0.04974789402320276
2022-03-20,133.80984358660646,99.886826700696,0.04976769447788767
2022-03-21,132.6944791206036,99.85722514988586,0.04975449066321714
2022-03-22,128.22853532900837,99.87483752746442,0.04972063373747708
2022-03-23,123.67743290076362,99.92456281178356,0.0496932938461459
2022-03-24,122.25707209947832,99.96810332168056,0.04969387068101085
2022-03-25,124.75985925081346,99.97306639670448,0.04972238458609929
2022-03-26,129.05360969812574,99.93668952776345,0.049758206624885275
2022-03-27,131.75836606186448,99.88684849186568,0.049776017296242724
2022-03-28,130.78665940543252,99.86039756220444,0.049764673309605184
2022-03-29,126.84061626013046,99.87563290646416,0.04973494517815179
2022-03-30,122.79624565794857,99.91942367519671,0.04971079864148314
2022-03-31,121.50323997279952,99.9580049628022,0.04971123256929286
2022-01-04,123.68074074061632,99.96263734096324,0.04973641708582867
2022-02-04,127.46018064875268,99.93066238965578,0.04976822225323336
2022-03-04,129.85563308319036,99.88656020489131,0.049784247280938936
2022-04-04,129.00844955497905,99.86292187436776,0.04977451749090811
2022-05-04,125.5210822915718,99.8760910540069,0.049748421203287055
2022-06-04,121.92643498443361,99.91465503177878,0.049727100937562455
2022-07-04,120.74958938032415,99.94884103599779,0.049727425834336085
2022-08-04,122.64272090510953,99.95314909655288,0.04974967860130542
2022-09-04,125.96844905584106,99.92504099278287,0.0497779238083921
2022-10-04,128.08903747428616,99.88601643088852,0.04979234407671712
2022-11-04,127.34974657003687,99.8648944444444,0.04978401470453083
2022-12-04,124.26703923723244,99.87626953802472,0.04976111769943271
2022-04-13,121.07153506672539,99.91022516366003,0.04974230264540674
2022-04-14,120.00056641622083,99.94051174570225,0.04974254585620648
2022-04-15,121.64515928245444,99.9445058673934,0.049762214792424805
2022-04-16,124.57067607766727,99.91979667029915,0.049787304688771246
2022-04-17,126.4470651929265,99.88526391440985,0.04980028414514021
2022-04-18,125.80126865676293,99.86639052629184,0.04979316881059479
2022-04-19,123.0755981674289,99.87620793769776,0.04977308770793052
2022-04-20,120.23436551989643,99.9061023987747,0.04975649125069835
2022-04-21,119.25985062943053,99.93293099537199,0.049756674715668525
2022-04-22,120.68730497004094,99.93662328631105,0.04977406645602865
2022-04-23,123.25986619940167,99.91490100839079,0.049796359055563795
2022-04-24,124.91935837798329,99.88434224526321,0.04980804416904998
2022-04-25,124.35458531809036,99.86747890522386,0.049801980340246306
2022-04-26,121.9439611119556,99.87594471088237,0.04978437765241519
2022-04-27,119.41719534689412,99.90226007065147,0.04976974588460132
2022-04-28,118.53050566294972,99.92602217400916,0.04976988715695591
2022-04-29,119.76832311853609,99.92942653415986,0.04978527161261648
2022-04-30,122.02965480308352,99.91032926640968,0.04980508428109586
2022-01-05,123.49655073947615,99.8832861625441,0.049815606940204746
2022-02-05,123.00200220234069,99.86821910977204,0.04981045318212704
2022-03-05,120.86939759817362,99.87551259193363,0.049795031297820536
2022-04-05,118.62178553304369,99.89867406657918,0.04978213887214007
2022-05-05,117.81502755461307,99.91971713780288,0.04978225191971234
2022-06-05,118.88729307541868,99.92284833255458,0.049795866767520486
2022-07-05,120.87423781925717,99.90605788536263,0.049813480551092505
2022-08-05,122.1701635440667,99.88212500030001,0.04982295906379358
2022-09-05,121.73649109761774,99.86866313593138,0.04981859220079031
2022-10-05,119.84925740252655,99.87494031280444,0.04980508880239052
2022-11-05,117.84947219066144,99.89532280249416,0.049793735800677294
2022-12-05,117.11543251282616,99.91395516859552,0.04979383153036077
2022-05-13,118.04323415126156,99.9168285964946,0.04980588601152657
2022-05-14,119.78831906253166,99.90206534847938,0.04982154988916064
2022-05-15,120.9325166715127,99.88088397525797,0.04983009050809732
2022-05-16,120.55162941337474,99.86885636946066,0.04982640336506178
2022-05-17,118.8809771787538,99.87425295757151,0.04981458725811246
2022-05-18,117.10122734722408,99.89218703033397,0.049804596363014104
2022-05-19,116.4333193616075,99.90868226664797,0.04980468321887274
2022-05-20,117.23511701895717,99.91131353832431,0.04981536158604421
2022-05-21,118.76705614855862,99.8983317274948,0.04982929611877896
2022-05-22,119.77664308044227,99.87958452869151,0.04983699422449118
2022-05-23,119.44153990088773,99.86883834294622,0.04983389358190511
2022-05-24,117.96208217770155,99.87347235410395,0.049823561034304575
2022-05-25,116.37771248270997,99.88924944903658,0.049814774990712976
2022-05-26,115.76992685612748,99.90385027825073,0.04981485937153729
2022-05-27,116.46187610200946,99.90625497499734,0.049824323864057586
2022-05-28,117.80601475768233,99.89483862289346,0.049836724445985234
2022-05-29,118.69621547758427,99.87824486239408,0.04984366565581338
2022-05-30,118.40083958404705,99.868643449063,0.049841070469876715
2022-05-31,117.09018911095966,99.8726174702287,0.04983204196938702
2022-01-06,115.67932618284195,99.88649452190141,0.04982432134006627
2022-02-06,115.1261843107685,99.89941627660446,0.0498244079848755
2022-03-06,115.7224205474038,99.90160973333558,0.04983280147291883
2022-04-06,116.90112795341336,99.89156904008695,0.04984384121097172
2022-05-06,117.68548049449328,99.87688036883738,0.04985010237176833
2022-06-06,117.42459297971676,99.86830157447012,0.04984794222340602
2022-07-06,116.26300700392896,99.87170474898242,0.04984005962410289
2022-08-06,115.0062449973567,99.88390825408382,0.049833280792814544
2022-09-06,114.50275553426269,99.89534195141323,0.04983337309379403
2022-10-06,115.01564337214548,99.89733909886505,0.04984082139798954
2022-11-06,116.04865977143376,99.88850727747752,0.04985065366150882
2022-12-06,116.73920003887571,99.87550400076124,0.04985630374282141
2022-06-13,116.50827018940012,99.86783864292484,0.049854517477831234
2022-06-14,115.47833733836706,99.8707484039037,0.049847641476818784
2022-06-15,114.35845907143141,99.88147801481661,0.04984169487281138
2022-06-16,113.90007746391275,99.89159308838798,0.04984179513917666
2022-06-17,114.34042956861356,99.89340833381375,0.04984840907380932
2022-06-18,115.24517301668533,99.88563882575201,0.04985716975224302
2022-06-19,115.85259915969509,99.87412660137875,0.049862270650087866
2022-06-20,115.64770926531324,99.86727710420851,0.0498608051924519
2022-06-21,114.73407347572036,99.86976068596067,0.049854813104888734
2022-06-22,113.73580304821891,99.87919237979331,0.049849601625725846
2022-06-23,113.31839393522458,99.8881391058475,0.049849711303472884
2022-06-24,113.69566303828891,99.88978624769483,0.049855588474867416
2022-06-25,114.48750054917399,99.88295027426227,0.04986339797765056
2022-06-26,115.0213195447182,99.87275718975425,0.04986800523760188
2022-06-27,114.83908232939582,99.86663636079346,0.04986681455211937
2022-06-28,114.0281994593362,99.86875211786872,0.04986159834708205
2022-06-29,113.13798281039578,99.87704099288388,0.049857035956961976
2022-06-30,112.75778518012935,99.8849526449799,0.04985715581142207
2022-01-07,113.08023253760228,99.88644481464756,0.04986238220059413
2022-02-07,113.7727197161982,99.88042922403719,0.0498693472278896
2022-03-07,114.24137806956949,99.87140321044959,0.04987351069510023
2022-04-07,114.0788650941214,99.86593314495387,0.04987255488123445
2022-05-07,113.35878835628961,99.86773170274202,0.049868019448602856
2022-06-07,112.56459861289227,99.87501444541985,0.049864029933011644
2022-07-07,112.2181935789786,99.88200920795586,0.049864160199943726
2022-08-07,112.49303674580061,99.88335883369194,0.04986881155557676
2022-09-07,113.09812955468391,99.87806420798678,0.04987502666648382
2022-10-07,113.50912981876967,99.8700707512874,0.04987879107007379
2022-11-07,113.36380941712427,99.86518185071357,0.04987803557052593
2022-12-07,112.72400022348027,99.86670710894867,0.049874097191700134
2022-07-13,112.01516504447062,99.87310417045173,0.04987061305106871
2022-07-14,111.69944610198267,99.87928683780082,0.049870753561192034
2022-07-15,111.93298854734437,99.88050562625573,0.04987489662555786
2022-07-16,112.46123043784058,99.87584461711701,0.04988044562677607
2022-07-17,112.82123507409426,99.86876473308433,0.04988385110497735
2022-07-18,112.69091857281198,99.86439482611576,0.049883266014602606
2022-07-19,112.12207978601417,99.86568483388102,0.04987985101316676
2022-07-20,111.48912822179805,99.8713023500529,0.04987681248008478
2022-07-21,111.20127384059955,99.8767658352719,0.049876962761187464
2022-07-22,111.3990186217972,99.87786476712161,0.049880656349030966
2022-07-23,111.85970588537792,99.87376063262138,0.04988561352455126
2022-07-24,112.17462982744979,99.86748907495621,0.04988869609652033
2022-07-25,112.05742495930134,99.86358263050688,0.04988825555901025
2022-07-26,111.55135389981565,99.86467034903079,0.04988529911025911
2022-07-27,110.98588056597656,99.86960183406897,0.049882653276559635
2022-07-28,110.72332897821568,99.8744285084062,0.04988281263676405
2022-07-29,110.89007842097286,99.87541784498933,0.04988610858476801
2022-07-30,111.29140628674837,99.87180316334884,0.04989053978476468
2022-07-31,111.56649942290656,99.86624683820516,0.04989333177437112
2022-01-08,111.46076998671307,99.86275426091949,0.04989301345568335
2022-02-08,111.01022885783942,99.86366822838991,0.04989045853637906
2022-03-08,110.50477346882246,99.86799606879732,0.0498881585778854
2022-04-08,110.26519950925214,99.87225895089499,0.04988832617309371
2022-05-08,110.40514260571871,99.87314824935265,0.049891270175428076
2022-06-08,110.75433431787263,99.86996378826281,0.04989523378045746
2022-07-08,110.99425497895479,99.86504035146973,0.04989776419684644
2022-08-08,110.89858592106127,99.86191735119559,0.0498975488257327
2022-09-08,110.49718759019447,99.8626822620403,0.049895345287640606
2022-10-08,110.04512811903619,99.86647903434334,0.04989334977572459
2022-11-08,109.82642198004123,99.87024284592371,0.04989352466382794
2022-12-08,109.94321100744347,99.87104098075999,0.049896157007438616
2022-08-13,110.24663185798944,99.86823470352262,0.04989970478221266
2022-08-14,110.45551228166232,99.8638713194896,0.04990199966147537
2022-08-15,110.36867948171378,99.86107834706476,0.04990187062866452
2022-08-16,110.01078679972608,99.86171555657491,0.049899974381341194
2022-08-17,109.60624472502123,99.86504518953869,0.049898246671638787
2022-08-18,109.4064924926188,99.86836729249734,0.049898427855683165
2022-08-19,109.50331017256937,99.86908248185003,0.04990078406734028
2022-08-20,109.76656823624097,99.86660867383276,0.04990396191671313
2022-08-21,109.9480728746791,99.86274091754139,0.04990604462857453
2022-08-22,109.86901701191601,99.86024266001256,0.04990598763721872
2022-08-23,109.54965406742122,99.8607706238171,0.04990435992722496
2022-08-24,109.18741034204145,99.86368942345705,0.04990286761692159
2022-08-25,109.00487618437661,99.86662065162567,0.049903054079091014
2022-08-26,109.08449454206554,99.86726048684774,0.04990516549477921
2022-08-27,109.31252965794377,99.86507898773233,0.049908014133140666
2022-08-28,109.46990710329287,99.86164987335107,0.049909905656191494
2022-08-29,109.39771106106977,99.85941480244597,0.04990990841710789
2022-08-30,109.1124849558523,99.85984945914517,0.04990851519231982
2022-08-31,108.78790548578846,99.86240701268567,0.049907229638368855
2022-01-09,108.6210153714761,99.86499241005174,0.049907420366362205
2022-02-09,108.68584731267144,99.86556388746747,0.04990931463232831
2022-03-09,108.88300967828992,99.86363941651649,0.049911870176319574
2022-04-09,109.01913889734536,99.86059853806533,0.04991358934497252
2022-05-09,108.95300823455617,99.85859850637016,0.0499136413110201
2022-06-09,108.69804013361787,99.85895361058706,0.04991245266003905
2022-07-09,108.40700969189632,99.8611935836219,0.049911348551520955
2022-08-09,108.25433652177904,99.86347305947756,0.049911542558654924
2022-09-09,108.30648102142233,99.86398261339657,0.049913244072313664
2022-10-09,108.47660060688578,99.86228417650304,0.049915538565646816
2022-11-09,108.59403210226071,99.85958694766794,0.04991710229168203
2022-12-09,108.53327818216773,99.85779682753092,0.04991719442632291
2022-09-13,108.30514253928891,99.85808423972209,0.04991618408415444
2022-09-14,108.04400616114512,99.8600450791571,0.04991523906273763
2022-09-15,107.9042562034691,99.86205398948448,0.04991543540290041
2022-09-16,107.94553789057655,99.86250752574117,0.049916965700816204
2022-09-17,108.09198574029749,99.86100789437721,0.049919027578974796
2022-09-18,108.19297818906864,99.85861487605601,0.04992045105025665
2022-09-19,108.13700360984537,99.85701223674933,0.049920575625969986
2022-09-20,107.93267459959662,99.85724217531309,0.04991972053817807
2022-09-21,107.69818561269389,99.85895772919342,0.04991891486131132
2022-09-22,107.57018613821391,99.86072739255354,0.04991911263971346
2022-09-23,107.6021899659722,99.86113032199454,0.04992049073901152
2022-09-24,107.72793233187232,99.85980557536679,0.04992234524072052
2022-09-25,107.81448519344245,99.85768188084047,0.04992364209941014
2022-09-26,107.76277121158107,99.85624669997303,0.0499237925221706
2022-09-27,107.57957551340796,99.85642796049183,0.04992307246062582
2022-09-28,107.36884945239075,99.85792802451071,0.049922388702688496
2022-09-29,107.25153747240246,99.85948617978237,0.04992258708320594
2022-09-30,107.27563907817022,99.85984345125135,0.04992382978200511
2022-01-10,107.38328521873997,99.85867257401766,0.049925499313569516
2022-02-10,107.45716775071291,99.85678734280248,0.049926681815925474
2022-03-10,107.40926342920505,99.85550174838859,0.049926852472434224
2022-04-10,107.24483861035158,99.85564189422863,0.049926249696581944
2022-05-10,107.05531234977812,99.85695269356447,0.04992567248374736
2022-06-10,106.94772436645108,99.85832390605742,0.049925870693522986
2022-07-10,106.9651166524378,99.85864003853256,0.04992699283531129
2022-08-10,107.05696103525358,99.85760456735709,0.04992849729322571
2022-09-10,107.11973810881322,99.85593049982093,0.0499295764528762
2022-10-10,107.07525095747147,99.85477853978419,0.049929762577647384
2022-11-10,106.92750879069744,99.8548840677375,0.049929261535934154
2022-12-10,106.75690430561409,99.85602868184708,0.049928777310974455
2022-10-13,106.65816699020553,99.85723470358701,0.04992897464283374
2022-10-14,106.66988339065584,99.85751381721484,0.049929989349118686
2022-10-15,106.74794295035503,99.85659753024927,0.049931346405730825
2022-10-16,106.80099801438463,99.85511047598685,0.049932332122110845
2022-10-17,106.75958592050793,99.8540779122088,0.04993252968188251
2022-10-18,106.62668005121091,99.85415439639641,0.04993211674860827
2022-10-19,106.47297228137222,99.85515313349609,0.04993171356228693
2022-10-20,106.38229400188963,99.8562132228285,0.04993190937543133
2022-10-21,106.38922884556487,99.85645906866864,0.049932828250476104
2022-10-22,106.45527587358774,99.85564771276051,0.04993405360694014
2022-10-23,106.49983137902274,99.85432630652708,0.049934954780417234
2022-10-24,106.46119565342187,99.85340043085434,0.049935160373673085
2022-10-25,106.34149310012656,99.85345264769676,0.04993482361709232
2022-10-26,106.202881453093,99.85432337487089,0.0499344909431649
2022-10-27,106.11954457870944,99.85525457995728,0.04993468466252655
2022-10-28,106.12247090536954,99.85547056831103,0.049935517973526924
2022-10-29,106.17806208084578,99.85475161936816,0.049936625583797134
2022-10-30,106.21519764305081,99.85357695908662,0.04993745021885451
2022-10-31,106.17907702975495,99.85274642897593,0.0499376609885236
2022-01-11,106.07113306308788,99.85277846568049,0.04993738996650859
2022-02-11,105.94601614397965,99.85353689985705,0.04993711853768344
2022-03-11,105.86937005897028,99.85435431012372,0.049937309652258455
2022-04-11,105.86895520457611,99.8545435373675,0.049938066487911964
2022-05-11,105.9154572165541,99.85390598985971,0.04993906875709749
2022-06-11,105.94612576342195,99.85286135184451,0.049939824054805695
2022-07-11,105.91229128163691,99.85211604356999,0.04994003761244984
2022-08-11,105.81482728082467,99.85213139227145,0.04993982319246308
2022-09-11,105.70178048313534,99.852791356688,0.04993960485496892
2022-10-11,105.63123524827687,99.85350832583359,0.049939792915390024
2022-11-11,105.62805447501438,99.85367359971566,0.04994048132545482
2022-12-11,105.66666663390707,99.85310778177974,0.04994138928547587
2022-11-13,105.69170876051264,99.85217836888378,0.049942081726357924
2022-11-14,105.65995926499373,99.85150924644513,0.049942296086371595
2022-11-15,105.57184319846354,99.8515108858627,0.049942130286876066
2022-11-16,105.4695988317007,99.85208453610065,0.049941957871545976
2022-11-17,105.4046194359568,99.85271287986451,0.04994214248710742
2022-11-18,105.39916784927863,99.85285674325353,0.049942769605236054
2022-11-19,105.43094203913738,99.85235415429628,0.049943593070385
2022-11-20,105.45109876580162,99.85152687317878,0.04994422848866865
2022-11-21,105.42125712707981,99.85092587124595,0.049944442011202
2022-11-22,105.34148634565545,99.85091633748043,0.0499443178619761
2022-11-23,105.24891601227144,99.85141436066603,0.04994418506999025
2022-11-24,105.1890171621699,99.85196453220047,0.04994436590529861
2022-11-25,105.18172012728479,99.85208928529907,0.04994493805715759
2022-11-26,105.20757840961566,99.85164245336644,0.04994568576186959
2022-11-27,105.22350251883353,99.85090571751908,0.049946269412017914
2022-11-28,105.19541233799552,99.85036563692199,0.049946480753497814
2022-11-29,105.12309840613476,99.85034708480943,0.049946392172619196
2022-11-30,105.0391973727636,99.85077887515473,0.04994629347425703
2022-01-12,104.98393877116116,99.85126012052527,0.049946470245646656
2022-02-12,104.97516101527293,99.85136784157888,0.04994699304409118
2022-03-12,104.99591115895255,99.85097019809245,0.04994767276496503
2022-04-12,105.00817726754539,99.8503137536488,0.04994820938128604
2022-05-12,104.98170005177604,99.84982816807857,0.04994841745155242
2022-06-12,104.91605537487119,99.84980242433389,0.049948359137078846
2022-07-12,104.83992871176395,99.8501762378171,0.049948289682014584
2022-08-12,104.78891078169738,99.85059673387184,0.04994846215384003
2022-09-12,104.7789643453625,99.85068929841808,0.04994894058270004
2022-10-12,104.7953135252485,99.85033506816804,0.04994955924657572
2022-11-12,104.80442703106387,99.84974983986369,0.049950053096629345
2022-12-12,104.77943976614468,99.84931301259086,0.049950257021829564
2022-12-13,104.71976580062669,99.84928162181677,0.049950224356436194
2022-12-14,104.65061608879087,99.8496047124715,0.04995017989427631
2022-12-15,104.60347610183672,99.84997168906895,0.04995034787516956
2022-12-16,104.59262728268116,99.850050787782,0.04995078636301673
2022-12-17,104.60519416126051,99.84973489232327,0.049951350142709086
2022-12-18,104.61159918854528,99.84921284727766,0.049951805075156126
2022-12-19,104.58799225316021,99.84881965682024,0.0499520041656488
2022-12-20,104.5336691114606,99.84878392131753,0.04995199313268698
2022-12-21,104.47078553972803,99.84906266130882,0.04995196994259387
2022-12-22,104.42719411174961,99.84938250966911,0.04995213328175501
2022-12-23,104.41566952612318,99.8494496648623,0.0499525357668553
2022-12-24,104.42499490756683,99.84916763768392,0.049953050165959315
2022-12-25,104.4290813615851,99.84870166494449,0.04995346965343081
2022-12-26,104.4067567357912,99.8483475387298,0.04995366337604664
2022-12-27,104.35723402053202,99.84830855292469,0.04995367048566983
2022-12-28,104.29998271492859,99.84854853833157,0.049953665314045034
2022-12-29,104.25964063528778,99.84882690708021,0.049953823897619334
2022-12-30,104.2476325079349,99.84888348793254,0.04995419388513074
2022-12-31,104.2541887318552,99.84863139996826,0.04995466381315216
2023-01-01,104.2562985612346,99.848215203994,0.04995505099065744
2023-02-01,104.23516828795836,99.84789605916055,0.049955238944747515
2023-03-01,104.18995700940874,99.8478547393587,0.04995526116890997
2023-04-01,104.13777245507045,99.84806088335883,0.0499552711742257
2023-05-01,104.10040781833986,99.84830276365203,0.04995542492180613
2023-06-01,104.08807859656633,99.84835000022969,0.04995576553415427
2023-07-01,104.09227781926407,99.84812439445153,0.04995619537307473
2023-08-01,104.09271057377478,99.847752400924,0.04995655307241363
2023-09-01,104.07269543783049,99.84746459149927,0.04995673496918884
2023-10-01,104.0313608860057,99.8474217015847,0.049956769684463
2023-11-01,103.98373831773257,99.84759831653334,0.04995679238843264
2023-12-01,103.94910392966905,99.84780811750107,0.049956941249716995
2023-01-13,103.93659030655542,99.84784711364381,0.04995725527096801
2023-01-14,103.9387918003011,99.8476449476333,0.049957648934227085
2023-01-15,103.93780956216385,99.8473122201691,0.049957979714822943
2023-01-16,103.91883795616725,99.84705248994067,0.04995815535955189
2023-01-17,103.88099341422573,99.84700866355648,0.049958200296835634
2023-01-18,103.83748206582058,99.84715953327832,0.04995823354120509
2023-01-19,103.80535309787194,99.84734114887958,0.04995837749282703
2023-01-20,103.79276951861658,99.84737289402415,0.0499586674077797
2023-01-21,103.79328610427451,99.84719148954868,0.049959028392542834
2023-01-22,103.79111786252624,99.84689365605277,0.04995933456907024
2023-01-23,103.77312481329955,99.846659096522,0.049959503845758424
2023-01-24,103.73842601236181,99.84661485620154,0.04995955704605219
2023-01-25,103.6986231273629,99.84674329965596,0.04995959895437451
2023-01-26,103.66879499628602,99.8469001679189,0.04995973799692144
2023-01-27,103.65623671258395,99.84692554792882,0.04996000602555273
2023-01-28,103.65534042742028,99.84676254667077,0.04996033745903509
2023-01-29,103.65218595723238,99.84649573421407,0.04996062112617709
2023-01-30,103.63511228994957,99.84628374708727,0.04996078398439888
2023-01-31,103.6032525173307,99.8462395207416,0.049960843759930255
2023-01-02,103.56679803479854,99.8463484480862,0.049960892703757365
2023-02-02,103.539084486085,99.84648360359557,0.049961026858981905
2023-03-02,103.5266302153957,99.84650341066562,0.04996127498680425
2023-04-02,103.52455730601513,99.84635673535401,0.04996157966733134
2023-05-02,103.52059060805452,99.84611751258936,0.04996184272196635
2023-06-02,103.50438222853353,99.84592577631881,0.04996199916556371
2023-07-02,103.47508801184166,99.84588191143429,0.049962064065621876
2023-08-02,103.44165985065973,99.84597387338933,0.0499621186346116
2023-09-02,103.41589122640596,99.8460899937866,0.04996224794283928
2023-10-02,103.40360546590449,99.84610493548867,0.04996247794766021
2023-11-02,103.40056078574443,99.84597275577416,0.04996275838106846
2023-12-02,103.39593313460506,99.84575808201782,0.049963002542155716
2023-02-13,103.3805404128844,99.84558452195738,0.04996315261955456
2023-02-14,103.35356771165546,99.84554129781029,0.04996322140047291
2023-02-15,103.32287758549214,99.84561852912061,0.04996328037596522
2023-02-16,103.29889925912528,99.84571797629569,0.04996340489369703
2023-02-17,103.28683429794117,99.84572868382841,0.04996361836921334
2023-02-18,103.2829951794644,99.84560938632399,0.049963876801124095
2023-02-19,103.27783782479483,99.84541656653104,0.049964103627528525
2023-02-20,103.26321506548976,99.84525932831706,0.049964247423455774
2023-02-21,103.23834591015161,99.84521696647285,0.04996431902224727
2023-02-22,103.21013561293435,99.84528142416832,0.04996438135391462
2023-02-23,103.18780657483231,99.84536628074513,0.049964501151620565
2023-02-24,103.17600424275197,99.84537331644871,0.049964699528226526
2023-02-25,103.17152390626913,99.84526547842684,0.049964937972666226
2023-02-26,103.16595046541052,99.8450921233779,0.04996514887913829
2023-02-27,103.15205545238088,99.84494954918837,0.04996528650755113
2023-02-28,103.12909497749833,99.84490822251638,0.04996536001875965
2023-01-03,103.1031330860806,99.84496161959055,0.04996542480398043
2023-02-03,103.08232466560409,99.84503372124107,0.049965539964078334
2023-03-03,103.07081785165651,99.84503758543356,0.049965724527221915
2023-04-03,103.0658284054606,99.84493995173452,0.04996594479200636
2023-05-03,103.05993698212257,99.84478394283008,0.04996614106351019
2023-06-03,103.0467305867414,99.8446545502115,0.04996627266157369
2023-07-03,103.02550441180104,99.84461439061717,0.04996634731695622
2023-08-03,103.00158335855733,99.84465822566906,0.049966413782600236
2023-09-03,102.98217806936744,99.84471918972915,0.04996652439761196
2023-10-03,102.97099203954106,99.84472032691903,0.04996669630399321
2023-11-03,102.96560711962904,99.84463178967741,0.049966900013246086
2023-12-03,102.95948217931459,99.84449124780632,0.049967082817808824
